order_id,products
1096898,None
491957,None
1840221,None
1192310,None
164474,None
3182279,None
685592,None
3406497,None
766199,None
848674,None
62758,None
1879204,None
890579,None
500966,None
57180,None
3033070,None
2939248,None
2763530,None
227597,None
279635,None
1437705,None
269310,None
2725591,None
2443735,None
1933418,None
2604473,None
1257178,None
1896058,None
3314426,None
1529050,None
2398516,None
2079553,None
2850111,None
123099,None
614015,None
2298602,None
1220332,None
2018378,None
2819453,None
128582,None
1456398,None
2403178,None
89141,None
1694769,None
2025047,None
566524,None
2264165,None
2211310,None
2422784,None
392739,None
427687,None
862513,None
1264745,None
1800066,None
1935604,None
2551048,None
2162311,None
2260096,None
1803619,None
425306,None
1309526,None
1767783,None
1110417,None
1756590,None
2358095,None
831268,None
1486418,None
504085,None
326667,None
797213,None
2288511,None
2362694,None
2137773,None
2766052,None
2631244,None
386327,None
3157105,None
2679635,None
2879296,None
2303758,None
1155737,None
2600075,None
1137545,None
1416679,None
559082,None
1004676,None
2182301,None
396129,None
1787409,None
1740073,None
758989,None
628007,None
1637952,None
3177599,None
1482921,None
1805211,None
666473,None
3216653,None
2538370,None
2747384,None
3051196,None
3417589,None
235965,None
808411,None
2717889,None
3364019,None
1750832,None
1029357,None
1369693,None
717043,None
2283045,None
3227056,None
1104661,None
1094827,None
988518,None
2490124,None
1033033,None
2561486,None
2652112,None
481318,None
2638541,None
865593,None
1275693,None
651276,None
2668241,None
662727,None
2056157,None
2522528,None
2238296,None
1808954,None
2481375,None
3033414,None
2828061,None
2875834,None
1106199,None
3298700,None
835571,None
1669154,None
2634491,None
3365753,None
2864705,None
1876692,None
112666,None
365237,None
141613,None
1852554,None
1613252,None
2014322,None
1041958,None
2143518,None
421805,None
1277507,None
1558500,None
2603240,None
2169100,None
2521140,None
63570,None
1315180,None
278746,None
3130659,None
2698301,None
2273087,None
2585953,None
937142,None
1705956,None
1725307,None
702579,None
263425,None
3079331,None
3333100,None
2840800,None
3292738,None
1511574,None
2536091,None
355781,None
2851823,None
2270076,None
1470926,None
2250102,None
2739212,None
1590844,None
2700747,None
509097,None
1252611,None
2219900,None
1201924,None
1517833,None
3126005,None
2737466,None
2995410,None
643236,None
1951510,None
1870482,None
1825211,None
2851218,None
398691,None
707407,None
2232432,None
1875639,None
1743997,None
1853931,None
3137635,None
1173209,None
2507324,None
2280611,None
1401833,None
1428265,None
1323159,None
2821862,None
2235807,None
562029,None
2008679,None
153140,None
1259526,None
3400256,None
324773,None
2669231,None
438914,None
3197313,None
2017782,None
2695074,None
74969,None
67529,None
3126921,None
1649310,None
1972424,None
1405648,None
2631559,None
1118497,None
2124820,None
141904,None
2487221,None
3273082,None
2651988,None
3281086,None
2948980,None
2484329,None
2117524,None
301560,None
2433767,None
404116,None
606387,None
2540870,None
2011855,None
1145059,None
899081,None
2369794,None
48240,None
149159,None
2086026,None
182679,None
1363010,None
846694,None
3320486,None
2720942,None
2911482,None
2738156,None
2749201,None
1341694,None
1904003,None
332773,None
474821,None
229671,None
1976462,None
46675,None
1174368,None
2747793,None
1701792,None
652868,None
2961541,None
1284299,None
692709,None
1374742,None
2365129,None
614853,None
3085535,None
2864205,None
1742232,None
144172,None
3214423,None
3154519,None
1547047,None
1122301,None
1237839,None
41823,None
682850,None
1242905,None
2924669,None
3101902,None
2675751,None
3408645,None
3303316,None
2888853,None
2051205,None
2752704,None
3224081,None
2646637,None
630444,None
831184,None
2249453,None
2681693,None
2318703,None
873028,None
409856,None
181401,None
179312,None
2105862,None
2418990,None
1635394,None
2157535,None
1681647,None
200402,None
3085620,None
2949842,None
23099,None
1807236,None
2764048,None
1034274,None
3349260,None
1236855,None
1416268,None
2043897,None
1090915,None
934720,None
1692673,None
453283,None
1438559,None
3022249,None
1630323,None
246409,None
775025,None
1951152,None
171063,None
1484423,None
2131925,None
141033,None
1959915,None
1639842,None
2977739,None
1552301,None
2354290,None
2488518,None
1593025,None
2283408,None
3085395,None
1405232,None
1457692,None
3151990,None
1280283,None
372070,None
1730099,None
613950,None
1007682,None
494268,None
1176615,None
1404930,None
1799510,None
2298989,None
3339084,None
2760694,None
2488350,None
65434,None
1794359,None
2049085,None
1522770,None
712095,None
2338463,None
2174368,None
2530757,None
1749245,None
2446985,None
2136055,None
1744045,None
1639939,None
601069,None
1223530,None
178309,None
1228073,None
2661302,None
3187432,None
2198888,None
1297992,None
2836402,None
2929656,None
211514,None
1029749,None
2642306,None
2182378,None
729233,None
108878,None
2328525,None
525677,None
1961343,None
1761083,None
25662,None
2229560,None
1890054,None
3216468,None
1731533,None
400315,None
2395648,None
1410006,None
1653190,None
1849451,None
3360882,None
3356859,None
952754,None
2912873,None
2138393,None
1772809,None
2812339,None
1015210,None
512781,None
2836664,None
910676,None
727872,None
2898601,None
1641171,None
2669393,None
1820876,None
1740616,None
140453,None
1378570,None
1288886,None
966588,None
1022583,None
246423,None
2966608,None
246013,None
2183068,None
1334673,None
2209582,None
1059910,None
276368,None
1566009,None
593854,None
2992240,None
3053838,None
1723518,None
1205376,None
966360,None
976105,None
1233392,None
346905,None
205683,None
3102496,None
918343,None
3301554,None
211719,None
51731,None
360691,None
2049029,None
2155551,None
1387808,None
544364,None
1773664,None
2694141,None
2983126,None
578260,None
438007,None
2525972,None
3039236,None
2809778,None
259069,None
3278038,None
1602215,None
3337373,None
1372022,None
240195,None
1684658,None
2034022,None
2706685,None
885606,None
1308392,None
1471169,None
2557926,None
2366161,None
3250568,None
1922199,None
1116934,None
2998219,None
586470,None
3120517,None
2319090,None
111232,None
3215902,None
2442143,None
218523,None
2066976,None
136818,None
3106223,None
2009857,None
2849315,None
3070566,None
3027498,None
1415595,None
265519,None
197319,None
1098233,None
1344723,None
2617306,None
1406564,None
326755,None
234256,None
591394,None
1472685,None
2836338,None
500247,None
377415,None
745477,None
2449124,None
242417,None
3197745,None
2165255,None
2851910,None
1396826,None
3088918,None
3400230,None
1745377,None
2485986,None
2729553,None
2287599,None
2526273,None
2424944,None
1265508,None
133551,None
1065092,None
1329590,None
1179167,None
2503158,None
3063943,None
34418,None
1525810,None
2956476,None
2020705,None
304964,None
2008615,None
1681690,None
2096233,None
823964,None
861627,None
1662543,None
3186711,None
1121248,None
1461295,None
46238,None
2387849,None
3336816,None
1727070,None
1893268,None
3287822,None
2077688,None
906316,None
260735,None
3065572,None
1161327,None
1456757,None
3042452,None
1559682,None
3304707,None
461314,None
362577,None
389861,None
360510,None
140388,None
196031,None
992728,None
2539950,None
352599,None
2823386,None
696272,None
2479881,None
2230621,None
702776,None
2418948,None
2820297,None
2297700,None
601024,None
3022505,None
139913,None
1878702,None
2901350,None
3260065,None
3338937,None
3353918,None
2157516,None
2222041,None
550823,None
1184881,None
2743755,None
257537,None
2191045,None
1928173,None
2039119,None
1984812,None
2634189,None
2853757,None
336125,None
2530029,None
2401481,None
2884852,None
1905440,None
2030037,None
2803964,None
2747389,None
2445740,None
1283029,None
2274539,None
3356068,None
225934,None
2965148,None
1765857,None
1888963,None
2003673,None
2716235,None
802933,None
1058758,None
2726878,None
1515074,None
2155394,None
102099,None
1107107,None
743561,None
3387308,None
1536998,None
1011236,None
2093070,None
2115122,None
1452028,None
83079,None
231009,None
2876793,None
1761243,None
472276,None
423116,None
515517,None
881766,None
1153878,None
2787239,None
3309910,None
1122736,None
1560122,None
232801,None
2901974,None
1985594,None
761092,None
2942453,None
529840,None
2951559,None
100315,None
1673942,None
1840238,None
897584,None
1498516,None
3028141,None
932787,None
649311,None
3103507,None
2180371,None
505889,None
3171756,None
2441939,None
2370078,None
1398974,None
815490,None
47777,None
645308,None
1875502,None
1365485,None
1341836,None
595031,None
3252566,None
1142502,None
281398,None
179804,None
3312526,None
3154701,None
1804979,None
370862,None
2653698,None
432230,None
767006,None
1094303,None
34571,None
134959,None
1026776,None
2760858,None
2899639,None
2825746,None
1503008,None
3154047,None
1154715,None
286651,None
3246672,None
2663276,None
1382784,None
3131889,None
2351800,None
1832198,None
2816564,None
2501879,None
3163938,None
1297307,None
2519875,None
357941,None
1704415,None
2149283,None
1980399,None
1835136,None
2755970,None
2657040,None
1466914,None
3203968,None
2164852,None
280924,None
2211566,None
2222339,None
888548,None
665122,None
3005401,None
201266,None
3127317,None
833615,None
706288,None
1161976,None
3205105,None
2721798,None
3324412,None
2190894,None
362959,None
2557447,None
937908,None
380401,None
2213076,None
648030,None
2772182,None
1948164,None
1695886,None
2010780,None
3253368,None
2380310,None
2893844,None
2672232,None
2046431,None
2342886,None
3117936,None
2135634,None
2838127,None
2348709,None
2905284,None
897648,None
2445830,None
1813221,None
3393488,None
778238,None
2956250,None
2580670,None
2303159,None
490118,None
792845,None
1042699,None
385744,None
1638606,None
2094102,None
2482660,None
744748,None
2741562,None
3084944,None
1945749,None
1770388,None
14994,None
655919,None
2183509,None
2591528,None
3420390,None
1206389,None
2132286,None
912750,None
3326875,None
539647,None
1663868,None
351165,None
2798458,None
1644089,None
1865321,None
3167720,None
1277654,None
3030931,None
2674742,None
1166362,None
403582,None
2071594,None
3205163,None
1024238,None
1104099,None
2791600,None
3152879,None
54983,None
1856333,None
1436510,None
326404,None
398161,None
3172305,None
2957653,None
1502861,None
901005,None
1186844,None
699181,None
2175294,None
2283238,None
2759328,None
1457469,None
923301,None
1315055,None
3104578,None
2304678,None
489363,None
2482401,None
2027235,None
3117803,None
2353217,None
1748112,None
2689384,None
2167535,None
532453,None
2644695,None
2169881,None
1666770,None
1803565,None
2936935,None
1008035,None
1738510,None
458940,None
1861138,None
1295760,None
2547785,None
645951,None
1562269,None
3163139,None
3077307,None
1503328,None
2069770,None
1696226,None
187355,None
1024975,None
158704,None
2469138,None
2038438,None
2768143,None
3127835,None
1693304,None
2609097,None
2454192,None
2153621,None
284979,None
954531,None
2856028,None
1090882,None
1909523,None
2214528,None
1405164,None
630562,None
2559962,None
1224967,None
471276,None
3150449,None
2767284,None
977215,None
1330289,None
956545,None
554982,None
903022,None
2147852,None
1421200,None
2350646,None
2884646,None
301184,None
452283,None
691450,None
2418744,None
207372,None
1058139,None
524577,None
2136987,None
1098682,None
2221876,None
625977,None
377105,None
1138736,None
1900594,None
3402099,None
1384247,None
462754,None
2032197,None
2168976,None
2863235,None
3415597,None
2671531,None
978468,None
700263,None
1920356,None
103482,None
3048913,None
1260397,None
2548268,None
1726489,None
926864,None
350171,None
1242610,None
861579,None
1437536,None
3051040,None
2272231,None
1387974,None
319232,None
2740043,None
1159856,None
463130,None
3339018,None
1808818,None
2408763,None
2940502,None
1207317,None
161136,None
3030397,None
3022706,None
1399629,None
793240,None
3262512,None
1997238,None
686628,None
2112400,None
735781,None
3100025,None
81787,None
1058215,None
1523683,None
1790006,None
456866,None
1595072,None
49871,None
775545,None
2857067,None
1306267,None
2514576,None
931345,None
330997,None
2313035,None
411437,None
1653447,None
538075,None
3319849,None
2200582,None
1371949,None
2568455,None
3025855,None
1540754,None
1341918,None
2395577,None
2830231,None
3212533,None
1167844,None
2930656,None
1462256,None
2651261,None
963153,None
1881818,None
2673986,None
1695607,None
2360525,None
765677,None
1595021,None
37424,None
1801174,None
2130794,None
464253,None
1424139,None
2201032,None
907203,None
502740,None
610737,None
855272,None
1197189,None
2133056,None
2936929,None
2911823,None
3318381,None
2628328,None
2979285,None
303642,None
536559,None
514896,None
1937377,None
1006904,None
1201152,None
3384387,None
2013803,None
1721575,None
302395,None
1527271,None
1727611,None
916987,None
3010058,None
2689207,None
2463470,None
2684877,None
2237506,None
3400217,None
174495,None
178359,None
88331,None
1883991,None
2954983,None
237965,None
2123855,None
1772139,None
1526094,None
2786214,None
1690880,None
3239424,None
843676,None
1456892,None
2609623,None
1431564,None
2013845,None
2874951,None
2681751,None
1001125,None
1461988,None
533171,None
1595046,None
1270009,None
2307305,None
2417934,None
1147740,None
709809,None
534261,None
1834603,None
542454,None
1135763,None
2508873,None
3264899,None
2590900,None
2498435,None
761818,None
1861163,None
1417280,None
1670202,None
1777809,None
1757274,None
3181060,None
3282281,None
3414275,None
1956198,None
1821838,None
3363203,None
2082826,None
158938,None
1697800,None
958126,None
174687,None
1838730,None
2704323,None
3010269,None
1088968,None
637755,None
1882679,None
633323,None
518641,None
2761597,None
3044057,None
1608452,None
2044758,None
1464579,None
1371558,None
2286028,None
2994337,None
1695181,None
1602675,None
570845,None
2821086,None
1383839,None
392237,None
1331022,None
3318861,None
2428934,None
301332,None
911399,None
2142905,None
2552513,None
851763,None
2191742,None
2688008,None
3159697,None
1998786,None
1505967,None
3088781,None
2309744,None
670993,None
1051488,None
2444479,None
2730744,None
187973,None
533574,None
621930,None
2643106,None
2263239,None
1881680,None
1476573,None
9446,None
1190843,None
1569977,None
41783,None
570475,None
1590534,None
1524867,None
2734566,None
1462635,None
1937370,None
2313691,None
2782443,None
1490139,None
1269521,None
256401,None
1467132,None
2590650,None
1702253,None
2846633,None
1437059,None
566270,None
2880805,None
833018,None
1279983,None
3203818,None
1503578,None
618794,None
2657542,None
2301195,None
2120093,None
1195026,None
2201750,None
727520,None
1164331,None
2967396,None
2647476,None
174283,None
2976313,None
2242111,None
2129331,None
2414457,None
75330,None
2070007,None
1954786,None
2591035,None
588729,None
1738736,None
1800707,None
1899594,None
2340082,None
1983355,None
356311,None
55266,None
2888745,None
2969957,None
91700,None
353054,None
2147757,None
356882,None
2977834,None
2450758,None
1669309,None
3340054,None
3178952,None
1179221,None
2398343,None
78127,None
1293989,None
2131233,None
2994526,None
1988818,None
573320,None
3306374,None
2863195,None
29593,None
3026188,None
2120140,None
2729431,None
1087446,None
600962,None
347586,None
1442035,None
2411897,None
2396844,None
3370566,None
1837942,None
1078403,None
1703577,None
1562618,None
1964913,None
2029851,None
2273277,None
1256572,None
2033482,None
726758,None
678525,None
495572,None
2744118,None
1048302,None
2094608,None
1622645,None
2145699,None
1831827,None
87353,None
888404,None
1481177,None
2497172,None
244524,None
1903502,None
3299846,None
2449341,None
1298690,None
1220974,None
981932,None
2882223,None
2005825,None
823195,None
3193056,None
1940653,None
1689595,None
948833,None
1083717,None
1300020,None
1627833,None
2077305,None
299798,None
839673,None
2829424,None
2201698,None
2807003,None
3144854,None
242963,None
3406386,None
2704941,None
3048964,None
744719,None
1066629,None
3218268,None
1750035,None
2805944,None
378897,None
1566464,None
2039256,None
999512,None
274401,None
1649535,None
2032661,None
2426663,None
609829,None
152111,None
3014943,None
2128901,None
2729330,None
288444,None
828780,None
1760161,None
1287109,None
487713,None
3353559,None
1005215,None
2030912,None
1910492,None
2565415,None
3373632,None
1882621,None
2794133,None
1217107,None
990578,None
2327554,None
256020,None
482344,None
2277217,None
462779,None
3059588,None
968554,None
357006,None
1438389,None
1318329,None
3009094,None
2789018,None
1372169,None
2937933,None
434760,None
2819203,None
65392,None
2387299,None
496157,None
1455072,None
2891673,None
130203,None
1492500,None
1155213,None
2265918,None
2692907,None
2521640,None
447740,None
2880773,None
860925,None
1752535,None
2030422,None
1004184,None
1842399,None
3159351,None
1957732,None
597531,None
441696,None
770721,None
2194620,None
1183006,None
2772196,None
141560,None
509680,None
3123458,None
1463415,None
265357,None
1689230,None
45013,None
3301328,None
887783,None
191103,None
2509799,None
938026,None
2367111,None
677303,None
1524169,None
2442055,None
1169476,None
801734,None
1999120,None
224210,None
1265105,None
3239280,None
1715724,None
993809,None
460025,None
2542736,None
775022,None
2774958,None
2141890,None
2805301,None
986485,None
872158,None
2484968,None
1214008,None
449336,None
989683,None
2295072,None
345168,None
2035324,None
2110892,None
2230302,None
251467,None
669970,None
296375,None
1581096,None
3139006,None
2623643,None
2740658,None
30223,None
2304293,None
3333552,None
1463837,None
40749,None
2765093,None
2053945,None
3170995,None
2217495,None
288403,None
3069224,None
916718,None
3012520,None
2104472,None
294901,None
1215480,None
1200274,None
470538,None
259753,None
1868138,None
2651606,None
3356353,None
575170,None
2001435,None
420672,None
2546751,None
1599532,None
2210090,None
320432,None
3286849,None
1821428,None
2969177,None
2765755,None
2539450,None
3161314,None
2608115,None
476673,None
187637,None
1259019,None
484205,None
202371,None
2064322,None
19099,None
1351160,None
2550563,None
3156847,None
1710388,None
2381164,None
1864765,None
509298,None
1251919,None
1007898,None
1412724,None
3377970,None
1868959,None
26511,None
2264932,None
1754199,None
1732754,None
2191436,None
2916582,None
479591,None
565190,None
3034590,None
962371,None
2363500,None
1805255,None
684130,None
1889478,None
732436,None
437088,None
2494408,None
1070821,None
2155439,None
108084,None
1091145,None
1003138,None
2726972,None
234747,None
2387654,None
2129777,None
1054083,None
1605089,None
937598,None
2776206,None
498386,None
1745429,None
1022878,None
1937536,None
246107,None
1081362,None
634662,None
1569297,None
3076376,None
3176461,None
1306148,None
888718,None
2189752,None
3210226,None
1795937,None
3014963,None
2261508,None
238099,None
1010608,None
1311566,None
1040976,None
2583798,None
871973,None
3365870,None
2613432,None
1113208,None
162620,None
3222593,None
2065938,None
767520,None
2331195,None
2410544,None
2454829,None
2320506,None
1957800,None
1334182,None
187345,None
1962314,None
1879904,None
1380510,None
2682757,None
1432870,None
2449536,None
3078832,None
1880094,None
87875,None
1935308,None
1903410,None
1304374,None
3367294,None
1362943,None
1431380,None
1999516,None
2235631,None
1175902,None
1259848,None
1873334,None
3226976,None
19263,None
3197368,None
1669907,None
205803,None
2531473,None
1582756,None
594697,None
1393613,None
2684238,None
952187,None
2276183,None
2490340,None
1516772,None
1762710,None
522507,None
875060,None
2428357,None
2807212,None
472198,None
1875514,None
330696,None
1912193,None
2270830,None
2954004,None
2891942,None
2432713,None
357380,None
1468202,None
2002268,None
3090056,None
2966856,None
1621734,None
918686,None
1609215,None
587952,None
2981856,None
1276360,None
864961,None
3101245,None
1273216,None
3221986,None
689666,None
330390,None
200351,None
1274142,None
409010,None
2982388,None
3265,None
723673,None
295071,None
2639688,None
2232909,None
1186602,None
908706,None
742845,None
2781215,None
2410407,None
395169,None
1788865,None
3364994,None
973220,None
1598278,None
174412,None
173830,None
920874,None
1862843,None
493807,None
2219863,None
3014932,None
875141,None
533364,None
2666842,None
2998097,None
769168,None
946676,None
1436233,None
940590,None
3270606,None
516116,None
2025214,None
699499,None
1429316,None
2614152,None
617632,None
2994656,None
105956,None
2295546,None
2454394,None
1743244,None
600316,None
1441186,None
1287067,None
2382171,None
2852585,None
442155,None
2706093,None
1094498,None
2421612,None
2041761,None
2114887,None
2294512,None
2778442,None
512989,None
405528,None
598672,None
2328866,None
1529664,None
1646681,None
2654304,None
488925,None
759130,None
2391127,None
1329807,None
2024590,None
2054921,None
2822021,None
930237,None
2928229,None
2834099,None
2383952,None
3297543,None
1651945,None
1622219,None
1694060,None
2210384,None
168123,None
3261749,None
3039833,None
2096059,None
799002,None
2891770,None
554036,None
534857,None
2120699,None
414813,None
1347534,None
1874267,None
2345495,None
1967263,None
577995,None
2177323,None
3383822,None
52894,None
41470,None
337302,None
2205244,None
2238481,None
641369,None
1550076,None
3242878,None
1722390,None
233757,None
133852,None
2860475,None
733637,None
2069516,None
1666979,None
3013384,None
2549053,None
2892958,None
798617,None
1751155,None
2196347,None
1785286,None
702818,None
242013,None
777083,None
3233648,None
2665639,None
1253376,None
2335638,None
2542486,None
2022451,None
353271,None
1497535,None
3035117,None
568181,None
1159704,None
608802,None
466164,None
1212057,None
939865,None
1940083,None
3251267,None
2939118,None
1002633,None
1308465,None
746267,None
3298186,None
951496,None
3282636,None
1369336,None
325122,None
2012478,None
233939,None
516036,None
600644,None
2463372,None
358806,None
2576108,None
1384130,None
606053,None
2708803,None
78170,None
3223860,None
900324,None
2718673,None
1417859,None
2639447,None
3036963,None
2649679,None
3230545,None
2293592,None
3285666,None
2710331,None
1034617,None
2308396,None
870399,None
2046084,None
268805,None
973145,None
3254431,None
2680088,None
578027,None
2768448,None
406289,None
810551,None
3319514,None
1413212,None
2579351,None
282428,None
1522448,None
2437826,None
2563115,None
1099040,None
612478,None
845134,None
2066893,None
650535,None
2726584,None
582432,None
1432327,None
989053,None
2044878,None
3386810,None
987666,None
1006140,None
726082,None
2253296,None
2020152,None
3355570,None
1209903,None
578120,None
2667798,None
1866918,None
232560,None
1315162,None
803743,None
1398834,None
1903038,None
3266506,None
2827720,None
148212,None
1133613,None
3018625,None
3304551,None
2233616,None
968421,None
1151043,None
2535769,None
2621231,None
1770449,None
3010789,None
3264608,None
2640186,None
3141370,None
2587559,None
2719846,None
744823,None
478579,None
1086927,None
1973015,None
1658556,None
2316836,None
1701098,None
3332980,None
252462,None
4848,None
3139284,None
2977668,None
2195996,None
9175,None
2554412,None
1106242,None
1979661,None
1414256,None
2974515,None
503997,None
397953,None
882807,None
3382417,None
955713,None
2715215,None
402794,None
2430731,None
866274,None
1853872,None
2463255,None
636498,None
2852785,None
1711406,None
2762500,None
2378511,None
3170354,None
1213562,None
2563487,None
3094237,None
2990219,None
3087751,None
2606276,None
716379,None
36887,None
2150894,None
1476122,None
787973,None
2502626,None
3413940,None
2169409,None
238349,None
610517,None
1353515,None
1098327,None
914817,None
2583088,None
1962,None
1388560,None
3147141,None
225560,None
292438,None
127448,None
2044000,None
3319123,None
1443513,None
2711858,None
875240,None
2276475,None
2933371,None
883634,None
43696,None
1534431,None
1575576,None
149029,None
1626032,None
2470649,None
3065922,None
1697479,None
3253327,None
21882,None
2587745,None
1880317,None
2793681,None
2323701,None
979049,None
39432,None
2884169,None
2497857,None
1584685,None
2363953,None
1769063,None
1204037,None
111857,None
455118,None
725148,None
2978961,None
1464397,None
14422,None
1489695,None
2927906,None
844903,None
1556921,None
753044,None
2567779,None
745522,None
952968,None
1991993,None
2798838,None
1941131,None
1863210,None
1870333,None
638872,None
473235,None
819783,None
802824,None
3395603,None
1482680,None
2356948,None
259054,None
2693567,None
1796113,None
2585766,None
2475787,None
1863750,None
275837,None
1376145,None
2164724,None
291541,None
1766287,None
2876426,None
1533634,None
221245,None
2925329,None
1879977,None
2767179,None
177181,None
2295020,None
105239,None
1465794,None
1330226,None
588092,None
1662412,None
3355526,None
2951988,None
670917,None
1419684,None
776026,None
1867965,None
1944592,None
375819,None
1331467,None
141103,None
1833275,None
1818815,None
913061,None
1500673,None
2227845,None
2848795,None
2885667,None
3055286,None
736604,None
2863688,None
1563183,None
2175609,None
2219634,None
2183615,None
393515,None
502517,None
2911200,None
1144421,None
3280253,None
1104040,None
200738,None
1936573,None
1662359,None
1964771,None
1317252,None
2903626,None
27929,None
1168794,None
1013386,None
3367952,None
1435000,None
2339901,None
3166120,None
2388540,None
647040,None
1050424,None
1596463,None
3083485,None
3224961,None
1838151,None
2493181,None
103972,None
48648,None
1363706,None
2471942,None
1470666,None
3077689,None
3270814,None
1736754,None
250352,None
819846,None
453929,None
1119344,None
106326,None
657536,None
2436399,None
1117259,None
2475965,None
980356,None
783436,None
808128,None
2177272,None
2871808,None
1945383,None
2299902,None
1379369,None
3348408,None
2599835,None
1273591,None
1212220,None
2442735,None
3415519,None
2010228,None
1193296,None
2377307,None
3134671,None
1830290,None
1491719,None
20975,None
940511,None
2224352,None
866974,None
1262587,None
1966780,None
1085803,None
386326,None
1481482,None
2573766,None
564699,None
1678746,None
1119903,None
94109,None
2249251,None
3331853,None
2358940,None
3106798,None
1083546,None
2767131,None
1945840,None
1871394,None
2684027,None
2806436,None
1388886,None
693407,None
1005621,None
3338832,None
1410421,None
3043945,None
800141,None
2952955,None
1042744,None
1274145,None
614155,None
1590373,None
2451692,None
3042841,None
3257427,None
723174,None
3292340,None
726323,None
2256631,None
2112108,None
1688041,None
958425,None
2936362,None
2725076,None
389510,None
3412800,None
192877,None
1184417,None
130728,None
1585732,None
2082866,None
2867541,None
2833078,None
1773665,None
2980325,None
193687,None
2978230,None
2294017,None
3336822,None
1545627,None
2792567,None
2531841,None
1297563,None
1501973,None
330949,None
3009161,None
1432332,None
795354,None
2425676,None
643293,None
2219842,None
2000930,None
2686458,None
3278411,None
3038856,None
1266377,None
1149166,None
25205,None
3070755,None
2001795,None
119112,None
303562,None
924096,None
1576385,None
462890,None
2363581,None
2229543,None
1143948,None
10772,None
3132096,None
533479,None
2224220,None
2841996,None
418049,None
244227,None
3097084,None
1978065,None
2773715,None
1620239,None
2715259,None
392065,None
598642,None
2381563,None
3417597,None
1118166,None
3299734,None
2092728,None
236081,None
545559,None
3297095,None
1086111,None
652596,None
361212,None
15076,None
541714,None
350855,None
1984867,None
2978703,None
1928301,None
872253,None
2663155,None
939006,None
3250991,None
2233648,None
935128,None
2151740,None
2590092,None
2201841,None
1451460,None
1301494,None
715304,None
633777,None
762897,None
1133120,None
2401757,None
1977065,None
1288124,None
1624329,None
3221781,None
802713,None
1947615,None
1338809,None
2305427,None
2187611,None
2277100,None
1934945,None
1948122,None
876382,None
1913298,None
1477375,None
817070,None
2269437,None
2950898,None
1086951,None
616302,None
3194550,None
1210817,None
1683944,None
2291042,None
1320715,None
2028445,None
2335045,None
3337616,None
1992904,None
1887656,None
863597,None
958084,None
378619,None
118394,None
1582861,None
1340480,None
1513994,None
2477576,None
2267183,None
2601572,None
1606029,None
58980,None
1652435,None
501125,None
1441734,None
782223,None
2724534,None
3179793,None
1924511,None
1628186,None
2204183,None
1294767,None
2979371,None
1054519,None
2940001,None
514916,None
425638,None
122269,None
1300947,None
1703864,None
1395260,None
1813968,None
3230425,None
1731407,None
1757769,None
3115674,None
1677089,None
347862,None
1446526,None
2618230,None
2274292,None
2440700,None
3075116,None
1159549,None
2132236,None
612049,None
1068127,None
2596237,None
942363,None
3122449,None
1227055,None
462641,None
3025978,None
1345806,None
1522965,None
481208,None
811936,None
585264,None
2915148,None
2872527,None
550024,None
2827566,None
2408404,None
2093406,None
1789010,None
434065,None
229480,None
2696333,None
2284189,None
2514147,None
1618521,None
442608,None
2506556,None
1887823,None
3140104,None
61478,None
1509058,None
396814,None
1328023,None
1847468,None
844157,None
1603049,None
796377,None
2234897,None
2916427,None
1928371,None
430716,None
1475240,None
2461003,None
675571,None
3125586,None
384371,None
1820285,None
1132447,None
1598746,None
3319188,None
1325567,None
2844954,None
2060826,None
1237449,None
2663481,None
981287,None
2290810,None
2596388,None
1820064,None
97029,None
2661273,None
2364088,None
3081632,None
3225889,None
1129715,None
98090,None
113245,None
1695392,None
49388,None
1841999,None
2660771,None
2085622,None
2487903,None
868307,None
1537551,None
158009,None
908105,None
1943009,None
1401851,None
3141687,None
1656551,None
2076501,None
1177225,None
1651594,None
732110,None
3054867,None
624560,None
2465549,None
306792,None
467850,None
3175373,None
410287,None
1977681,None
3096182,None
2444432,None
922313,None
524210,None
895868,None
1920054,None
2070943,None
3275575,None
203425,None
391164,None
1216608,None
364322,None
2779966,None
2973367,None
2347952,None
1577499,None
2010535,None
3056580,None
1974106,None
1897100,None
3245472,None
1894684,None
889305,None
3183850,None
703624,None
3071141,None
3383483,None
214173,None
657490,None
1317867,None
2531631,None
1256196,None
2743964,None
1418837,None
3161430,None
298331,None
2985229,None
86181,None
2615249,None
2588801,None
1673270,None
1609314,None
1398506,None
2242205,None
356557,None
2345442,None
1407854,None
1519601,None
2938299,None
2239609,None
2257298,None
2981874,None
1274098,None
2255813,None
2400081,None
3028045,None
2261067,None
2853932,None
1043640,None
1208419,None
1594921,None
676239,None
2175154,None
284647,None
1178139,None
1346365,None
3385704,None
2189288,None
915317,None
3020375,None
31360,None
1389872,None
2998432,None
1653431,None
1924179,None
1003576,None
1561278,None
1191994,None
2137914,None
1095823,None
2083472,None
2680229,None
224895,None
2204505,None
61491,None
709063,None
278911,None
1546002,None
1307370,None
2868185,None
1768631,None
1039902,None
401390,None
2214941,None
2658372,None
1505432,None
1756540,None
672473,None
3174829,None
14697,None
1256918,None
1530190,None
3364600,None
2167885,None
1277312,None
1659255,None
202718,None
2553497,None
2573319,None
2748945,None
449282,None
2605674,None
480387,None
634902,None
2130925,None
277863,None
583741,None
2359912,None
2063224,None
2050628,None
1411667,None
2933663,None
2646778,None
